bin,left,right,data,expected
347,2.47,2.48,0.0,0.0
348,2.48,2.49,0.0,0.0
349,2.49,2.5,0.0,0.0
350,2.5,2.5100000000000002,0.0,0.0
351,2.5100000000000002,2.52,0.0,0.0
352,2.52,2.5300000000000002,0.0,0.0
353,2.5300000000000002,2.54,0.0,0.0
354,2.54,2.5500000000000003,0.0,0.0
355,2.5500000000000003,2.56,0.0,0.0
356,2.56,2.5700000000000003,0.0,0.0
357,2.5700000000000003,2.58,0.0,0.0
358,2.58,2.59,0.0,0.0
359,2.59,2.6,0.0,0.0
360,2.6,2.61,0.0,0.0
361,2.61,2.62,0.0,0.0
362,2.62,2.63,0.0,0.0
363,2.63,2.64,0.0,0.0
364,2.64,2.65,0.0,0.0
365,2.65,2.66,0.0,0.0
366,2.66,2.67,0.0,0.0
367,2.67,2.68,0.0,0.0
368,2.68,2.69,0.0,0.0
369,2.69,2.7,0.0,0.0
370,2.7,2.71,0.0,0.0
371,2.71,2.72,0.0,0.0
372,2.72,2.73,0.0,0.0
373,2.73,2.74,0.0,0.0
374,2.74,2.75,0.0,0.0
375,2.75,2.7600000000000002,0.0,0.0
376,2.7600000000000002,2.77,0.0,0.0
377,2.77,2.7800000000000002,0.0,0.0
378,2.7800000000000002,2.79,0.0,0.0
379,2.79,2.8000000000000003,0.0,0.0
380,2.8000000000000003,2.81,0.0,0.0
381,2.81,2.8200000000000003,0.0,0.0
382,2.8200000000000003,2.83,0.0,0.0
383,2.83,2.84,0.0,0.0
384,2.84,2.85,0.0,0.0
385,2.85,2.86,0.0,0.0
386,2.86,2.87,0.0,0.0
387,2.87,2.88,0.0,0.0
388,2.88,2.89,0.0,0.0
389,2.89,2.9,0.0,0.0
390,2.9,2.91,0.0,0.0
391,2.91,2.92,0.0,0.0
392,2.92,2.93,0.0,0.0
393,2.93,2.94,0.0,0.0
394,2.94,2.95,0.0,0.0
395,2.95,2.96,0.0,0.0
396,2.96,2.97,0.0,0.0
397,2.97,2.98,0.0,0.0
398,2.98,2.99,0.0,0.0
399,2.99,3.0,0.0,0.0
