bin,left,right,data,expected
82,-1.18,-1.17,0.0,0.00029488124131255754
83,-1.17,-1.1600000000000001,0.0,0.00030356817034464626
84,-1.1600000000000001,-1.15,0.0,0.00031270673836835273
85,-1.15,-1.1400000000000001,0.0,0.0003223260996064939
86,-1.1400000000000001,-1.13,0.0,0.00033245763793106277
87,-1.13,-1.12,0.0,0.000343135161253574
88,-1.12,-1.1099999999999999,0.0,0.0003543951152386414
89,-1.1099999999999999,-1.1,0.0,0.0003662768179601873
90,-1.1,-1.0899999999999999,0.0,0.00037882271765058914
91,-1.0899999999999999,-1.08,0.0,0.0003920786764123712
92,-1.08,-1.0699999999999998,0.0,0.0004060942821428265
93,-1.0699999999999998,-1.06,0.0,0.0004209231924180006
94,-1.06,-1.0499999999999998,0.0,0.00043662351346579183
95,-1.0499999999999998,-1.04,0.0,0.0004532582180976364
96,-1.04,-1.03,0.0,0.00047089560754993645
97,-1.03,-1.02,0.0,0.0004896098213961229
98,-1.02,-1.01,0.0,0.0005094814013810544
99,-1.01,-1.0,0.0,0.0005305979160669464
100,-1.0,-0.99,0.0,0.0005530546517763678
101,-0.99,-0.98,0.0,0.0005769553792620867
102,-0.98,-0.97,0.0,0.0006024132038394243
103,-0.97,-0.96,0.0,0.000629551509460439
104,-0.96,-0.95,0.0,0.0006585050076637005
105,-0.95,-0.94,0.0,0.0006894209042102229
106,-0.94,-0.9299999999999999,0.0,0.0007224601975822323
107,-0.9299999999999999,-0.9199999999999999,0.0,0.000757799125380902
108,-0.9199999999999999,-0.9099999999999999,0.0,0.0007956307767420475
109,-0.9099999999999999,-0.8999999999999999,0.0,0.0008361668917510507
110,-0.8999999999999999,-0.8899999999999999,0.0,0.0008796398703658776
111,-0.8899999999999999,-0.8799999999999999,0.0,0.000926305017913156
112,-0.8799999999999999,-0.8699999999999999,0.0,0.0009764430565210835
113,-0.8699999999999999,-0.8599999999999999,0.0,0.00103036293642474
114,-0.8599999999999999,-0.8499999999999999,0.0,0.0010884049857303934
115,-0.8499999999999999,-0.8400000000000001,0.0,0.0011509444415345163
116,-0.8400000000000001,-0.8300000000000001,0.0,0.001218395412790778
117,-0.8300000000000001,-0.8200000000000001,0.0,0.0012912153301884227
118,-0.8200000000000001,-0.81,0.0,0.0013699099474173899
119,-0.81,-0.8,0.0,0.0014550389663617693
120,-0.8,-0.79,0.0,0.0015472223687422633
121,-0.79,-0.78,0.0,0.0016471475486636395
122,-0.78,-0.77,0.0,0.0017555773526312475
123,-0.77,-0.76,0.0,0.0018733591498912151
124,-0.76,-0.75,0.0,0.002001435071634559
125,-0.75,-0.74,0.0,0.0021408535780748053
126,-0.74,-0.73,0.0,0.0022927825340216443
127,-0.73,-0.72,0.0,0.0024585239993907986
128,-0.72,-0.71,0.0,0.002639530969958172
129,-0.71,-0.7,0.0,0.0028374263360403424
130,-0.7,-0.69,0.0023918022520787643,0.0030540243660519013
131,-0.69,-0.6799999999999999,0.0,0.003291355062552055
132,-0.6799999999999999,-0.6699999999999999,0.0,0.0035516917894943935
133,-0.6699999999999999,-0.6599999999999999,0.0,0.003837582622850132
134,-0.6599999999999999,-0.6499999999999999,0.0,0.004151885941397686
135,-0.6499999999999999,-0.6399999999999999,0.0,0.004497810844423841
136,-0.6399999999999999,-0.6299999999999999,0.0,0.004878963064995528
137,-0.6299999999999999,-0.6199999999999999,0.0,0.005299397137441992
138,-0.6199999999999999,-0.6099999999999999,0.0,0.00576367568144637
139,-0.6099999999999999,-0.5999999999999999,0.0,0.006276936779077643
140,-0.5999999999999999,-0.5900000000000001,0.001899876060703327,0.006844970550733671
141,-0.5900000000000001,-0.5800000000000001,0.0,0.007474306179445936
142,-0.5800000000000001,-0.5700000000000001,0.0,0.008172310791355247
143,-0.5700000000000001,-0.56,0.0,0.00894730177678153
144,-0.56,-0.55,0.003465415121588418,0.009808674327443305
145,-0.55,-0.54,0.001693266321439662,0.010767046174693169
146,-0.54,-0.53,0.0016547228743017599,0.01183442173766378
147,-0.53,-0.52,0.0,0.013024378128970976
148,-0.52,-0.51,0.0015802480768782523,0.01435227571405801
149,-0.51,-0.5,0.0,0.015835496175624797
150,-0.5,-0.49,0.00301825039498674,0.017493711287841805
151,-0.49,-0.48,0.007373866570364045,0.019349185846781858
152,-0.48,-0.47000000000000003,0.004323610124952918,0.02142711841958837
153,-0.47000000000000003,-0.45999999999999996,0.0,0.023756023746445278
154,-0.45999999999999996,-0.45,0.009634369766413582,0.026368160730880934
155,-0.45,-0.4399999999999999,0.004035027744081693,0.029300009953374166
156,-0.4399999999999999,-0.42999999999999994,0.009200751697914072,0.03259280449866047
157,-0.42999999999999994,-0.41999999999999993,0.01412921245995904,0.0362931175453458
158,-0.41999999999999993,-0.4099999999999999,0.006276178326665739,0.04045350956113576
159,-0.4099999999999999,-0.3999999999999999,0.00858664109264349,0.04513323699636633
160,-0.3999999999999999,-0.3899999999999999,0.010788666786925511,0.050399022972186944
161,-0.3899999999999999,-0.3799999999999999,0.026943443913276428,0.05632588849631185
162,-0.3799999999999999,-0.3699999999999999,0.029764501850978932,0.0629980400656465
163,-0.3699999999999999,-0.3599999999999999,0.029086979071984695,0.0705098059626714
164,-0.3599999999999999,-0.34999999999999987,0.033891201400903494,0.07896660892775582
165,-0.34999999999999987,-0.33999999999999986,0.03953001640191244,0.08848595697603655
166,-0.33999999999999986,-0.33000000000000007,0.038630203372943414,0.09919842668729648
167,-0.33000000000000007,-0.32000000000000006,0.054075574249297535,0.11124860408099291
168,-0.32000000000000006,-0.31000000000000005,0.06381242433325031,0.12479593694621777
169,-0.31000000000000005,-0.30000000000000004,0.05553926475654809,0.14001543899736887
170,-0.30000000000000004,-0.29000000000000004,0.08474523281177208,0.15709817028905548
171,-0.29000000000000004,-0.28,0.11073176742095872,0.17625139985360525
172,-0.28,-0.2700000000000001,0.13912869171340628,0.19769833557025832
173,-0.2700000000000001,-0.26,0.11641168249623973,0.22167728309607856
174,-0.26,-0.25,0.16239283999786783,0.24844007084629505
175,-0.25,-0.24,0.19858257044415709,0.2782495524750426
176,-0.24,-0.22999999999999995,0.18411036751361598,0.31137597357720864
177,-0.22999999999999995,-0.21999999999999997,0.2163896736072467,0.3480919675857076
178,-0.21999999999999997,-0.21,0.2645280541398743,0.38866593006427425
179,-0.21,-0.19999999999999993,0.33745180830757154,0.43335351473817535
180,-0.19999999999999993,-0.18999999999999992,0.3441411987326552,0.4823870036537472
181,-0.18999999999999992,-0.17999999999999994,0.365873090966201,0.5359623338886134
182,-0.17999999999999994,-0.1699999999999999,0.4738371525873509,0.5942236213191362
183,-0.1699999999999999,-0.1599999999999999,0.5089329098656048,0.6572451159138192
184,-0.1599999999999999,-0.14999999999999994,0.5345975609289385,0.7250106609285906
185,-0.14999999999999994,-0.1399999999999999,0.6464633041887714,0.7973909177449099
186,-0.1399999999999999,-0.1299999999999999,0.7061875485291881,0.8741188646600642
187,-0.1299999999999999,-0.11999999999999987,0.7429012332440237,0.9547643840570297
188,-0.11999999999999987,-0.10999999999999988,0.9203851366335458,1.0387091148986625
189,-0.10999999999999988,-0.09999999999999988,0.9424697620865226,1.1251231552837233
190,-0.09999999999999988,-0.08999999999999986,1.003325249183069,1.2129456310919424
191,-0.08999999999999986,-0.08000000000000007,1.1707129555590468,1.3008715665250714
192,-0.08000000000000007,-0.07000000000000008,1.156113096581411,1.3873478504781358
193,-0.07000000000000008,-0.060000000000000026,1.2839873730102582,1.4705813233074658
194,-0.060000000000000026,-0.05000000000000004,1.4076327894127165,1.5485620318950795
195,-0.05000000000000004,-0.04000000000000004,1.3761266130780583,1.6191044281917275
196,-0.04000000000000004,-0.030000000000000016,1.6257977707693756,1.6799086292256382
197,-0.030000000000000016,-0.020000000000000028,1.5105522824727067,1.7286427409051799
198,-0.020000000000000028,-0.010000000000000005,1.6805527071454578,1.7630456331855766
199,-0.010000000000000005,0.0,1.6496238073219174,1.781047455473548
200,0.0,0.010000000000000269,1.7213588344638262,1.7809026927065783
201,0.010000000000000269,0.02000000000000003,1.6471986033724604,1.7613278770078615
202,0.02000000000000003,0.03000000000000027,1.673964327356175,1.7216334875494672
203,0.03000000000000027,0.04000000000000003,1.6599104659627901,1.661837492088802
204,0.04000000000000003,0.049999999999999795,1.5568408216169458,1.58274687407275
205,0.049999999999999795,0.060000000000000026,1.5541531517601563,1.4859938205673635
206,0.060000000000000026,0.06999999999999983,1.4639108246124286,1.3740154048059345
207,0.06999999999999983,0.0800000000000001,1.3448828368287944,1.2499697749478629
208,0.0800000000000001,0.08999999999999987,1.2710030656140487,1.1175879463042864
209,0.08999999999999987,0.1000000000000001,1.140440418732287,0.9809677913171254
210,0.1000000000000001,0.10999999999999988,1.0712662628474965,0.8443248275994034
211,0.10999999999999988,0.12000000000000012,0.9027776519067721,0.7117216811730024
212,0.12000000000000012,0.1299999999999999,0.8000507637898407,0.5868032521508169
213,0.1299999999999999,0.14000000000000012,0.650589424918233,0.4725663488235929
214,0.14000000000000012,0.14999999999999988,0.5763162566890334,0.3711900346948997
215,0.14999999999999988,0.16000000000000011,0.47569427563672273,0.28394603543473085
216,0.16000000000000011,0.16999999999999993,0.39619274313736086,0.21119807090389262
217,0.16999999999999993,0.18000000000000013,0.2961883358787956,0.15248657972941476
